time,annotation
0.2,+
0.525,N
1.6611111111111112,N
2.7944444444444443,N
3.911111111111111,N
5.094444444444444,N
6.247222222222222,N
7.436111111111111,N
8.625,N
9.802777777777777,N
10.994444444444444,N
12.172222222222222,N
13.333333333333334,N
14.552777777777777,N
15.758333333333333,N
16.93888888888889,N
18.194444444444443,N
19.397222222222222,N
20.641666666666666,N
21.863888888888887,N
23.11111111111111,N
24.355555555555554,N
25.580555555555556,N
26.805555555555557,N
27.997222222222224,N
29.219444444444445,N
30.358333333333334,N
31.516666666666666,N
32.666666666666664,N
33.830555555555556,N
35.06111111111111,N
36.291666666666664,N
37.50277777777778,N
38.76111111111111,N
39.96666666666667,N
41.225,N
42.452777777777776,N
43.65,N
44.86666666666667,N
46.05555555555556,N
47.28333333333333,N
48.477777777777774,N
49.69722222222222,N
50.96388888888889,N
52.15,N
53.40555555555556,N
54.65,N
55.852777777777774,N
57.06388888888889,N
58.28611111111111,N
59.5,N
60.708333333333336,N
61.94166666666667,N
63.15277777777778,N
64.3638888888889,N
65.60555555555555,N
66.79722222222222,N
68.02222222222223,N
69.175,N
70.375,N
71.54444444444445,N
72.7,N
73.925,N
75.1,N
76.32222222222222,N
77.4888888888889,N
78.71388888888889,N
79.93888888888888,N
81.11666666666666,N
82.35277777777777,N
83.47222222222223,N
84.68333333333334,N
85.86111111111111,N
87.06944444444444,N
88.29722222222222,N
89.52777777777777,N
90.78888888888889,N
91.99166666666666,N
93.25,N
94.45833333333333,N
95.71111111111111,N
96.91388888888889,N
98.13333333333334,N
99.33333333333333,N
100.51388888888889,N
101.74722222222222,N
102.96666666666667,N
104.17222222222222,N
105.4,N
106.59444444444445,N
107.78333333333333,N
108.94444444444444,N
110.16666666666667,N
111.34444444444445,N
112.54444444444445,N
113.76944444444445,N
114.97222222222223,N
116.19166666666666,N
117.36666666666666,N
118.59166666666667,N
119.76666666666667,N
120.95277777777778,N
122.13333333333334,N
123.28333333333333,N
124.475,N
125.63888888888889,N
126.84166666666667,N
128.0361111111111,N
129.23055555555555,N
130.46666666666667,N
131.6611111111111,N
132.84444444444443,N
134.05833333333334,N
135.24444444444444,N
136.48333333333332,N
137.69722222222222,N
138.90555555555557,N
140.10833333333332,N
141.28333333333333,N
142.50555555555556,N
143.66944444444445,N
144.86111111111111,N
146.04722222222222,N
147.17777777777778,N
148.375,N
149.55555555555554,N
150.74444444444444,N
151.93333333333334,N
153.125,N
154.33055555555555,N
155.51944444444445,N
156.675,N
157.85,N
159.01111111111112,N
160.16666666666666,N
161.39444444444445,N
162.6,N
163.88888888888889,N
165.125,N
166.38055555555556,N
167.61388888888888,N
168.84722222222223,N
170.10833333333332,N
171.32777777777778,N
172.59166666666667,N
173.79444444444445,N
175.03055555555557,N
176.2111111111111,N
177.4111111111111,N
178.61111111111111,N
179.76388888888889,N
180.9361111111111,N
182.125,N
183.26388888888889,N
184.44444444444446,N
185.60833333333332,N
186.80277777777778,N
187.96666666666667,N
189.1472222222222,N
190.3527777777778,N
191.48888888888888,N
192.68055555555554,N
193.86944444444444,N
195.04444444444445,N
196.26944444444445,N
197.425,N
198.63333333333333,N
199.79444444444445,N
200.99722222222223,N
202.2,N
203.37222222222223,N
204.59166666666667,N
205.78055555555557,N
206.98611111111111,N
208.2,N
209.37777777777777,N
210.5611111111111,N
211.71666666666667,N
212.875,N
214.07777777777778,N
215.20555555555555,N
216.38055555555556,N
217.55277777777778,N
218.68055555555554,N
219.84722222222223,N
220.98055555555555,N
222.13611111111112,N
223.28055555555557,N
224.42777777777778,N
225.625,N
226.78055555555557,N
227.9777777777778,N
229.15,N
230.3527777777778,N
231.52777777777777,N
232.70833333333334,N
233.90277777777777,N
235.07222222222222,N
236.2277777777778,N
237.40833333333333,N
238.55277777777778,N
239.73333333333332,N
240.9,N
242.09722222222223,N
243.30833333333334,N
244.5,N
245.75555555555556,N
246.94166666666666,N
