time,annotation
0.03611111111111111,+
0.18888888888888888,R
1.025,R
1.8722222222222222,R
2.7222222222222223,R
3.566666666666667,R
4.408333333333333,R
5.219444444444444,R
6.041666666666667,R
6.875,R
7.683333333333334,R
8.483333333333333,R
9.344444444444445,R
10.205555555555556,R
11.05,R
11.894444444444444,R
12.722222222222221,R
13.563888888888888,R
14.363888888888889,R
15.177777777777777,R
16.005555555555556,R
16.825,R
17.641666666666666,R
18.455555555555556,R
19.247222222222224,R
20.041666666666668,R
20.85,R
21.647222222222222,R
22.45,R
23.272222222222222,R
24.066666666666666,R
24.905555555555555,R
25.738888888888887,R
26.569444444444443,R
27.430555555555557,R
28.272222222222222,R
29.11111111111111,R
29.969444444444445,R
30.683333333333334,V
31.619444444444444,R
32.46388888888889,R
33.30833333333333,R
34.15,R
34.986111111111114,R
35.827777777777776,R
36.66388888888889,R
37.49166666666667,R
38.30555555555556,R
39.08611111111111,R
39.88611111111111,R
40.66111111111111,R
41.43333333333333,R
42.24722222222222,R
43.047222222222224,R
43.858333333333334,R
44.69444444444444,R
45.53611111111111,R
46.391666666666666,R
47.23888888888889,R
48.09166666666667,R
48.95,R
49.81388888888889,R
50.675,R
51.522222222222226,R
52.37222222222222,R
53.21388888888889,R
54.05277777777778,R
54.891666666666666,R
55.708333333333336,R
56.55555555555556,R
57.375,R
58.21388888888889,R
59.075,R
59.90555555555556,R
60.74444444444445,R
61.6,R
62.42777777777778,R
63.269444444444446,R
64.1,R
64.925,R
65.74166666666666,R
66.57777777777778,R
67.42222222222222,R
68.2388888888889,R
69.06388888888888,R
69.91388888888889,R
70.75833333333334,R
71.59722222222223,R
72.43888888888888,R
73.26388888888889,R
74.09444444444445,R
74.93333333333334,R
75.77222222222223,R
76.59722222222223,R
77.425,R
78.26944444444445,R
79.08055555555555,R
79.90833333333333,R
80.72222222222223,R
81.52777777777777,R
82.35555555555555,R
83.18611111111112,R
84.0,R
84.825,R
85.63888888888889,R
86.44722222222222,R
87.25555555555556,R
88.06666666666666,R
88.85,R
89.64444444444445,R
90.44444444444444,R
91.25,R
92.05833333333334,R
92.85833333333333,R
93.4888888888889,A
94.39722222222223,R
95.25,R
96.05,R
96.84444444444445,R
97.64166666666667,R
98.29166666666667,A
99.16666666666667,R
99.98055555555555,R
100.76944444444445,R
101.56388888888888,R
102.34166666666667,R
103.14166666666667,R
103.94166666666666,R
104.7388888888889,R
105.3638888888889,A
106.27777777777777,R
106.91111111111111,V
107.91666666666667,R
108.7388888888889,R
109.52222222222223,R
110.31388888888888,R
111.09444444444445,R
111.9,R
112.55555555555556,A
113.40833333333333,R
114.2388888888889,R
115.03611111111111,R
115.85277777777777,R
116.66111111111111,R
117.46111111111111,R
118.28333333333333,R
119.1,R
119.93055555555556,R
120.75833333333334,R
121.57222222222222,R
122.39166666666667,R
123.19444444444444,R
124.00555555555556,R
124.81944444444444,R
125.64166666666667,R
126.45,R
127.25,R
128.0861111111111,R
128.90277777777777,R
129.70555555555555,R
130.53055555555557,R
131.34444444444443,R
132.13333333333333,R
132.94722222222222,R
133.74166666666667,R
134.525,R
135.31666666666666,R
136.13888888888889,R
136.93055555555554,R
137.74722222222223,R
138.55833333333334,R
139.38055555555556,R
140.20833333333334,R
141.04444444444445,R
141.88888888888889,R
142.72222222222223,R
143.5638888888889,R
144.4138888888889,R
145.25833333333333,R
146.08333333333334,R
146.93055555555554,R
147.78055555555557,R
148.61944444444444,R
149.47222222222223,R
150.325,R
151.16666666666666,R
152.0222222222222,R
152.87777777777777,R
153.7111111111111,R
154.55277777777778,R
155.41666666666666,R
156.25555555555556,R
157.09444444444443,R
157.95277777777778,R
158.7722222222222,R
159.60833333333332,R
160.4388888888889,R
161.25277777777777,R
162.08333333333334,R
162.88055555555556,R
163.70277777777778,R
164.5222222222222,R
165.3388888888889,R
166.15833333333333,R
166.975,R
167.76666666666668,R
168.57222222222222,R
169.20555555555555,A
170.09444444444443,R
170.9111111111111,R
171.73333333333332,R
172.525,R
173.33055555555555,R
174.14444444444445,R
174.93333333333334,R
175.74722222222223,R
176.55555555555554,R
177.36388888888888,R
178.17777777777778,R
179.0,R
179.22222222222223,x
180.42777777777778,R
181.32222222222222,R
182.15277777777777,R
182.97222222222223,R
183.77777777777777,R
184.57222222222222,R
185.40555555555557,R
186.2138888888889,R
187.01944444444445,R
187.84722222222223,R
188.66944444444445,R
189.48055555555555,R
190.325,R
191.16944444444445,R
191.45277777777778,x
192.70833333333334,R
193.6027777777778,R
194.46666666666667,R
195.33055555555555,R
196.15,R
196.98055555555555,R
197.8,R
198.625,R
199.3111111111111,A
200.2861111111111,R
200.95,A
201.99166666666667,R
202.88333333333333,R
203.74722222222223,R
204.62222222222223,R
205.47222222222223,R
206.3,R
207.15555555555557,R
207.99166666666667,R
208.80277777777778,R
209.60833333333332,R
210.44166666666666,R
211.26944444444445,R
212.1,R
212.9361111111111,R
213.76944444444445,R
214.6,R
215.44166666666666,R
216.2861111111111,R
217.11666666666667,R
217.94722222222222,R
218.80277777777778,R
219.65277777777777,R
220.49166666666667,R
221.33333333333334,R
222.16666666666666,R
223.00555555555556,R
223.86944444444444,R
224.60555555555555,V
225.52777777777777,R
226.36666666666667,R
227.2138888888889,R
228.03055555555557,R
228.84722222222223,R
229.66666666666666,R
230.48333333333332,R
231.3,R
232.11111111111111,R
232.93055555555554,R
233.73055555555555,R
234.51944444444445,R
235.32222222222222,R
236.12222222222223,R
236.92777777777778,R
237.73888888888888,R
238.54166666666666,R
239.34166666666667,R
240.15277777777777,R
240.98055555555555,R
241.76388888888889,R
242.55833333333334,R
243.38888888888889,R
244.18055555555554,R
245.00833333333333,R
245.81944444444446,R
246.64166666666668,R
247.49444444444444,R
248.32777777777778,R
249.17222222222222,R
250.0,R
250.83333333333334,R
251.7,R
252.56666666666666,R
253.4,R
254.25,R
255.10555555555555,R
255.9638888888889,R
256.84166666666664,R
257.72222222222223,R
258.59166666666664,R
259.49444444444447,R
260.3833333333333,R
260.8833333333333,~
261.26666666666665,R
262.09722222222223,R
262.9638888888889,R
263.81111111111113,R
264.30555555555554,~
264.6777777777778,R
265.5,R
266.31111111111113,R
267.11944444444447,R
267.9166666666667,R
268.73333333333335,R
269.55,R
270.35,R
271.1611111111111,R
271.98333333333335,R
272.8027777777778,R
273.64722222222224,R
274.47222222222223,R
275.06944444444446,A
275.98333333333335,R
276.8361111111111,R
277.64444444444445,R
278.45,R
279.2638888888889,R
279.8833333333333,A
280.76944444444445,R
281.6222222222222,R
282.4194444444444,R
283.21944444444443,R
284.0361111111111,R
284.68888888888887,A
285.6166666666667,R
286.5083333333333,R
286.7055555555556,x
287.96944444444443,R
288.88055555555553,R
289.7138888888889,R
290.53333333333336,R
291.375,R
292.18888888888887,R
292.9611111111111,R
293.8361111111111,R
294.65555555555557,R
295.4888888888889,R
296.3,R
297.1111111111111,R
297.96944444444443,R
298.7916666666667,R
299.60555555555555,R
300.43055555555554,R
301.25,R
302.05833333333334,R
302.81666666666666,R
303.6111111111111,R
304.3777777777778,R
305.0388888888889,A
305.89166666666665,R
306.69444444444446,R
307.48333333333335,R
308.27222222222224,R
309.06944444444446,R
309.7111111111111,A
310.61944444444447,R
311.4555555555556,R
312.2916666666667,R
313.10277777777776,R
313.9111111111111,R
314.7583333333333,R
315.56388888888887,R
316.3777777777778,R
317.2083333333333,R
318.025,R
318.85,R
319.675,R
320.5027777777778,R
321.3333333333333,R
322.15833333333336,R
322.99444444444447,R
323.8333333333333,R
324.6694444444444,R
325.4916666666667,R
326.3305555555556,R
327.1638888888889,R
327.9638888888889,R
328.78333333333336,R
329.6,R
330.4138888888889,R
331.2611111111111,R
332.0833333333333,R
332.9111111111111,R
333.7388888888889,R
334.59444444444443,R
335.43333333333334,R
336.2472222222222,R
337.10555555555555,R
337.93333333333334,R
338.775,R
339.6111111111111,R
340.43055555555554,R
341.26666666666665,R
342.0527777777778,R
342.85833333333335,R
343.6972222222222,R
344.4861111111111,R
345.30555555555554,R
346.1222222222222,R
346.9277777777778,R
347.7611111111111,R
348.5388888888889,R
349.15555555555557,A
350.11944444444447,R
350.97222222222223,R
351.80555555555554,R
352.6166666666667,R
353.2083333333333,A
354.0833333333333,R
354.7361111111111,A
355.6972222222222,R
356.34444444444443,A
357.28055555555557,R
357.925,A
358.89444444444445,R
359.72777777777776,R
360.5444444444444,R
361.1111111111111,A
361.9972222222222,R
362.81944444444446,R
363.3722222222222,~
363.625,R
364.425,R
365.2083333333333,R
365.9638888888889,R
366.7416666666667,R
367.51666666666665,R
368.26944444444445,R
369.0138888888889,R
369.56944444444446,~
369.78333333333336,R
370.5388888888889,R
371.2916666666667,R
372.06388888888887,R
372.84166666666664,R
373.59166666666664,R
374.35833333333335,R
375.1277777777778,R
375.8666666666667,R
376.6138888888889,R
377.3361111111111,R
378.075,R
378.80555555555554,R
379.5472222222222,R
380.28055555555557,R
381.01666666666665,R
381.7527777777778,R
382.48333333333335,R
383.23333333333335,R
383.98333333333335,R
384.72222222222223,R
385.43333333333334,R
386.18888888888887,R
386.9222222222222,R
387.65,R
388.39166666666665,R
389.14166666666665,R
389.86944444444447,R
390.6,R
391.35833333333335,R
392.09166666666664,R
392.8277777777778,R
393.48055555555555,A
394.28055555555557,R
394.9972222222222,R
395.72777777777776,R
396.44444444444446,R
397.1611111111111,R
397.8666666666667,R
398.575,R
399.27777777777777,R
399.9888888888889,R
400.69444444444446,R
401.39722222222224,R
402.0833333333333,R
402.78333333333336,R
403.4888888888889,R
404.1777777777778,R
404.8861111111111,R
405.5888888888889,R
406.27777777777777,R
406.9555555555556,R
407.6638888888889,R
408.36944444444447,R
409.05555555555554,R
409.72777777777776,R
410.4138888888889,R
411.09722222222223,R
411.77222222222224,R
412.4527777777778,R
413.1361111111111,R
413.81111111111113,R
414.4861111111111,R
415.1666666666667,R
415.85,R
416.53333333333336,R
417.21666666666664,R
417.89722222222224,R
418.56111111111113,R
419.24444444444447,R
419.9194444444444,R
420.59444444444443,R
421.2611111111111,R
421.94444444444446,R
422.6111111111111,R
423.26944444444445,R
423.9277777777778,R
424.61944444444447,R
425.2888888888889,R
425.9527777777778,R
426.6138888888889,R
427.3027777777778,R
427.9611111111111,R
428.63055555555553,R
429.31388888888887,R
430.0083333333333,R
430.6777777777778,R
431.3638888888889,R
432.0444444444444,R
432.7361111111111,R
433.4138888888889,R
434.09444444444443,R
434.7638888888889,R
435.43611111111113,R
436.1166666666667,R
436.7972222222222,R
437.46944444444443,R
438.15277777777777,R
438.84166666666664,R
439.36944444444447,A
440.15833333333336,R
440.875,R
441.5805555555556,R
442.2861111111111,R
442.98055555555555,R
443.68888888888887,R
444.3888888888889,R
445.0805555555556,R
445.7861111111111,R
446.5,R
447.19166666666666,R
447.88055555555553,R
448.56944444444446,R
449.09444444444443,A
449.85833333333335,R
450.56111111111113,R
451.25,R
451.93888888888887,R
452.6277777777778,R
453.3277777777778,R
454.0388888888889,R
454.7416666666667,R
455.4583333333333,R
456.1777777777778,R
456.8833333333333,R
457.61944444444447,R
458.34166666666664,R
459.05833333333334,R
459.77222222222224,R
460.5083333333333,R
460.9888888888889,V
461.7055555555556,A
462.5805555555556,R
463.34722222222223,R
464.0777777777778,R
464.81666666666666,R
465.55833333333334,R
466.30555555555554,R
467.0416666666667,R
467.78055555555557,R
468.5138888888889,R
469.23055555555555,R
469.9583333333333,R
470.68055555555554,R
471.4111111111111,R
472.125,R
472.8388888888889,R
473.5388888888889,R
474.27777777777777,R
474.9916666666667,R
475.72222222222223,R
476.4194444444444,R
477.15555555555557,R
477.875,R
478.59444444444443,R
479.3333333333333,R
480.06666666666666,R
480.775,R
481.47222222222223,R
482.2083333333333,R
482.9111111111111,R
483.6277777777778,R
484.325,R
485.0444444444444,R
485.73333333333335,R
486.4555555555556,R
487.1694444444444,R
487.9,R
488.59722222222223,R
489.31944444444446,R
490.0361111111111,R
490.72777777777776,R
491.5027777777778,R
492.225,R
492.93611111111113,R
493.65833333333336,R
494.1333333333333,V
494.9916666666667,R
495.84166666666664,R
496.5805555555556,R
497.30555555555554,R
498.01944444444445,R
498.7638888888889,R
499.39444444444445,A
500.2027777777778,R
500.75,V
501.6722222222222,R
502.39722222222224,R
503.1166666666667,R
503.85555555555555,R
504.575,R
505.2861111111111,R
506.00555555555553,R
506.68611111111113,R
507.4472222222222,R
508.18055555555554,R
508.8888888888889,R
509.60555555555555,R
510.31944444444446,R
511.0388888888889,R
511.63055555555553,A
512.4416666666667,R
513.1638888888889,R
513.8805555555556,R
514.5944444444444,R
515.3722222222223,R
516.0527777777778,R
516.7555555555556,R
517.4527777777778,R
517.9777777777778,A
518.7666666666667,R
519.4722222222222,R
520.1916666666667,R
520.9055555555556,R
521.5888888888888,R
522.2861111111112,R
522.9833333333333,R
523.6833333333333,R
524.3722222222223,R
525.0694444444445,R
525.7583333333333,R
526.4444444444445,R
527.1305555555556,R
527.8305555555555,R
528.5194444444444,R
529.2055555555555,R
529.8972222222222,R
530.4,A
531.1722222222222,R
531.8888888888889,R
532.5805555555555,R
533.2694444444444,R
533.9583333333334,R
534.6583333333333,R
535.3416666666667,R
536.025,R
536.725,R
537.3472222222222,R
538.1083333333333,R
538.8138888888889,R
539.5472222222222,R
540.2666666666667,R
540.9888888888889,R
541.7166666666667,R
