time,annotation
0.14444444444444443,+
0.375,N
1.0166666666666666,N
1.6833333333333333,N
2.3361111111111112,N
3.0055555555555555,N
3.686111111111111,N
4.338888888888889,N
4.983333333333333,N
5.6722222222222225,N
6.358333333333333,N
7.022222222222222,N
7.663888888888889,N
8.316666666666666,N
8.963888888888889,N
9.619444444444444,N
10.28888888888889,N
10.938888888888888,N
11.572222222222223,N
12.222222222222221,N
12.905555555555555,N
13.555555555555555,N
14.188888888888888,N
14.830555555555556,N
15.477777777777778,N
16.125,N
16.766666666666666,N
17.419444444444444,N
18.072222222222223,N
18.711111111111112,N
19.372222222222224,N
20.02777777777778,N
20.680555555555557,N
21.322222222222223,N
21.969444444444445,N
22.616666666666667,N
23.27777777777778,N
23.95,N
24.58888888888889,N
25.233333333333334,N
25.894444444444446,N
26.57777777777778,N
27.23611111111111,N
27.872222222222224,N
28.516666666666666,N
29.175,N
29.836111111111112,N
30.505555555555556,N
31.141666666666666,N
31.780555555555555,N
32.425,N
33.09722222222222,N
33.74166666666667,N
34.38333333333333,N
35.022222222222226,N
35.67777777777778,N
36.31388888888889,N
36.97222222222222,N
37.62777777777778,N
38.27777777777778,N
38.91388888888889,N
39.583333333333336,N
40.24722222222222,N
40.897222222222226,N
41.53333333333333,N
42.18055555555556,N
42.81944444444444,N
43.475,N
44.144444444444446,N
44.77777777777778,N
45.41111111111111,N
46.05833333333333,N
46.74166666666667,N
47.388888888888886,N
48.022222222222226,N
48.66111111111111,N
49.31944444444444,N
49.977777777777774,N
50.638888888888886,N
51.28611111111111,N
51.93611111111111,N
52.575,N
53.25277777777778,N
53.9,N
54.547222222222224,N
55.175,N
55.81666666666667,N
56.44444444444444,N
57.09166666666667,N
57.736111111111114,N
58.37222222222222,N
58.99444444444445,N
59.638888888888886,N
60.291666666666664,N
60.93333333333333,N
61.56111111111111,N
62.2,N
62.84444444444444,N
63.49722222222222,N
64.15833333333333,N
64.79444444444445,N
65.43611111111112,N
66.06944444444444,N
66.7388888888889,N
67.375,N
68.01388888888889,N
68.64444444444445,N
69.28333333333333,N
69.90833333333333,N
70.56388888888888,N
71.21666666666667,N
71.85277777777777,N
72.47222222222223,N
73.1361111111111,N
73.8,N
74.45277777777778,N
75.07777777777778,N
75.71944444444445,N
76.36111111111111,N
77.00833333333334,N
77.67777777777778,N
78.31944444444444,N
78.95277777777778,N
79.59444444444445,N
80.26666666666667,N
80.91111111111111,N
81.54722222222222,N
82.18611111111112,N
82.84722222222223,N
83.4888888888889,N
84.14166666666667,N
84.78333333333333,N
85.43055555555556,N
86.05555555555556,N
86.71388888888889,N
87.36666666666666,N
88.01388888888889,N
88.6361111111111,N
89.275,N
89.90833333333333,N
90.56111111111112,N
91.21388888888889,N
91.84722222222223,N
92.47222222222223,N
93.10833333333333,N
93.76666666666667,N
94.41111111111111,N
95.04444444444445,N
95.66666666666667,N
96.31666666666666,N
96.95555555555555,N
97.61111111111111,N
98.2611111111111,N
98.9,N
99.53333333333333,N
100.19444444444444,N
100.85277777777777,N
101.50555555555556,N
102.13055555555556,N
102.76944444444445,N
103.4,N
104.05277777777778,N
104.70833333333333,N
105.34166666666667,N
105.975,N
106.625,N
107.3,N
107.94444444444444,N
108.58333333333333,N
109.23055555555555,N
109.88055555555556,N
110.525,N
111.18055555555556,N
111.83611111111111,N
112.48333333333333,N
113.11944444444444,N
113.78333333333333,N
114.45277777777778,N
115.11111111111111,N
115.74722222222222,N
116.39166666666667,N
117.03611111111111,N
117.69166666666666,N
118.36944444444444,N
119.00833333333334,N
119.6361111111111,N
120.28333333333333,N
120.96111111111111,N
121.61111111111111,N
122.24166666666666,N
122.875,N
123.525,N
124.16944444444445,N
124.81111111111112,N
125.45277777777778,N
126.08611111111111,N
126.69722222222222,N
127.33333333333333,N
127.99444444444444,N
128.64444444444445,N
129.2861111111111,N
129.9361111111111,N
130.58333333333334,N
131.24166666666667,N
131.90555555555557,N
132.54166666666666,N
133.18055555555554,N
133.8361111111111,N
134.51388888888889,N
135.16944444444445,N
135.8138888888889,N
136.4611111111111,N
137.11944444444444,N
137.79166666666666,N
138.4638888888889,N
139.10833333333332,N
139.75277777777777,N
140.3972222222222,N
141.075,N
141.7277777777778,N
142.38333333333333,N
143.0222222222222,N
143.68055555555554,N
144.32777777777778,N
144.99444444444444,N
145.64444444444445,N
146.29166666666666,N
146.93055555555554,N
147.60833333333332,N
148.26388888888889,N
148.9138888888889,N
149.55,N
150.19444444444446,N
150.83055555555555,N
151.48333333333332,N
152.14444444444445,N
152.78333333333333,N
153.40833333333333,N
154.0611111111111,N
154.73333333333332,N
155.37222222222223,N
156.0,N
156.63888888888889,N
157.2888888888889,N
157.94444444444446,N
158.60833333333332,N
159.25277777777777,N
159.9,N
160.5361111111111,N
161.20277777777778,N
161.85,N
162.49166666666667,N
163.12222222222223,N
163.76666666666668,N
164.3972222222222,N
165.04444444444445,N
165.69444444444446,N
166.3388888888889,N
166.96666666666667,N
167.62222222222223,N
168.2888888888889,N
168.94444444444446,N
169.57777777777778,N
170.225,N
170.875,N
171.53333333333333,N
172.2,N
172.84166666666667,N
173.48888888888888,N
174.15,N
174.83055555555555,N
175.475,N
176.10555555555555,N
176.74722222222223,N
177.39444444444445,N
178.04166666666666,N
178.70555555555555,N
179.3388888888889,N
179.98333333333332,N
180.61666666666667,N
181.29166666666666,N
181.94166666666666,N
182.59444444444443,N
183.23611111111111,N
183.88888888888889,N
184.52777777777777,N
185.19166666666666,N
185.8527777777778,N
186.50277777777777,N
187.12777777777777,N
187.78333333333333,N
188.44444444444446,N
189.09166666666667,N
189.71666666666667,N
190.35555555555555,N
190.99444444444444,N
191.64166666666668,N
