time,annotation
0.025,+
0.12777777777777777,F
0.5805555555555556,V
1.3416666666666666,N
1.9361111111111111,F
2.3694444444444445,V
3.2805555555555554,N
3.827777777777778,V
4.386111111111111,V
5.166666666666667,N
5.716666666666667,V
6.227777777777778,V
7.105555555555555,N
7.6305555555555555,V
8.13888888888889,V
8.891666666666667,N
9.475,V
10.016666666666667,V
10.794444444444444,N
11.380555555555556,F
11.838888888888889,V
12.680555555555555,N
13.238888888888889,F
13.733333333333333,V
14.433333333333334,N
15.03888888888889,F
15.466666666666667,V
16.386111111111113,N
16.958333333333332,V
17.511111111111113,V
18.005555555555556,~
18.275,N
18.822222222222223,F
19.280555555555555,V
19.913888888888888,N
20.413888888888888,N
20.96388888888889,F
21.52777777777778,N
22.086111111111112,N
22.480555555555554,~
22.630555555555556,N
23.102777777777778,V
23.7,N
24.241666666666667,N
24.783333333333335,N
25.241666666666667,V
25.816666666666666,N
26.31111111111111,N
26.802777777777777,N
27.288888888888888,V
27.875,N
28.425,N
28.95277777777778,N
29.430555555555557,V
29.975,N
30.480555555555554,N
30.98611111111111,N
31.455555555555556,V
32.016666666666666,N
32.49166666666667,N
33.022222222222226,N
33.486111111111114,V
34.09166666666667,N
34.641666666666666,N
35.22222222222222,N
35.81666666666667,N
36.19444444444444,~
36.38611111111111,N
36.922222222222224,F
37.46111111111111,N
37.980555555555554,N
38.47222222222222,N
39.016666666666666,N
39.58611111111111,N
40.13611111111111,N
40.608333333333334,V
41.236111111111114,N
41.766666666666666,N
42.272222222222226,V
42.86388888888889,N
43.41111111111111,N
43.975,F
44.53611111111111,N
45.11388888888889,N
45.61666666666667,V
46.325,N
46.94166666666667,N
47.46666666666667,V
48.08888888888889,N
48.65277777777778,N
49.208333333333336,F
49.766666666666666,N
50.30555555555556,N
50.85,N
51.44166666666667,N
52.019444444444446,N
52.583333333333336,N
53.03333333333333,V
53.702777777777776,N
54.272222222222226,N
54.791666666666664,V
55.138888888888886,~
55.330555555555556,N
55.84722222222222,N
56.36388888888889,F
56.81388888888889,V
57.55833333333333,N
58.144444444444446,F
58.62222222222222,V
59.330555555555556,N
59.888888888888886,N
60.355555555555554,V
60.96666666666667,N
61.522222222222226,N
62.05277777777778,F
62.263888888888886,+
62.477777777777774,V
63.16111111111111,N
63.733333333333334,N
64.24444444444444,V
64.95277777777778,N
65.52777777777777,N
66.07222222222222,V
66.67222222222222,N
67.23611111111111,N
67.76388888888889,V
68.23055555555555,V
69.04166666666667,N
69.61111111111111,F
70.08611111111111,V
70.86944444444444,N
71.43333333333334,F
71.87222222222222,V
72.55833333333334,N
73.1138888888889,N
73.61666666666666,V
74.23055555555555,N
74.76666666666667,N
75.32777777777778,V
75.71388888888889,+
76.10277777777777,N
76.75555555555556,N
77.34444444444445,V
77.81388888888888,V
78.65,N
79.18055555555556,V
79.63888888888889,V
80.45277777777778,N
81.02777777777777,F
81.5111111111111,V
82.16111111111111,N
82.72222222222223,N
83.28888888888889,N
83.86111111111111,N
84.44166666666666,N
84.99444444444444,V
85.44722222222222,V
86.28611111111111,N
86.8,V
87.33055555555555,V
88.06111111111112,N
88.64722222222223,F
89.1,V
89.76944444444445,N
90.32222222222222,N
90.8861111111111,F
91.46111111111111,N
92.02777777777777,N
92.54722222222222,N
93.11666666666666,N
93.71388888888889,N
94.32222222222222,F
94.78611111111111,V
95.56944444444444,N
96.14166666666667,F
96.3638888888889,+
96.58888888888889,V
97.28055555555555,N
97.84166666666667,N
98.28888888888889,V
98.97777777777777,N
99.55833333333334,N
100.06666666666666,V
100.375,+
100.68611111111112,N
101.25277777777778,N
101.80277777777778,F
102.26388888888889,V
102.9,N
103.44166666666666,N
103.97222222222223,N
104.475,N
105.02777777777777,N
105.65555555555555,F
106.12222222222222,V
107.03888888888889,N
107.55555555555556,V
108.03333333333333,V
108.85,N
109.39166666666667,F
109.86111111111111,V
110.52777777777777,N
111.13055555555556,N
111.61944444444444,V
112.52777777777777,N
113.10833333333333,V
113.60833333333333,V
114.54166666666667,N
115.04444444444445,V
115.53611111111111,V
116.4,N
116.91666666666667,V
117.45,V
118.24722222222222,N
118.83611111111111,F
119.27777777777777,V
120.125,N
120.66944444444445,V
121.16666666666667,V
121.96666666666667,N
122.48333333333333,F
122.94444444444444,V
123.71666666666667,N
124.30833333333334,F
124.77777777777777,V
125.62777777777778,N
126.18888888888888,F
126.66111111111111,V
127.375,N
127.94722222222222,F
128.36388888888888,V
129.13888888888889,N
129.71666666666667,F
130.18333333333334,V
130.9638888888889,N
131.51666666666668,F
131.74444444444444,+
131.97222222222223,V
132.69166666666666,N
133.25277777777777,N
133.69444444444446,V
134.36944444444444,N
134.9361111111111,N
135.42222222222222,V
136.16666666666666,N
136.775,N
137.25555555555556,V
137.93055555555554,N
138.51111111111112,N
138.76388888888889,+
139.01666666666668,V
139.78333333333333,N
140.325,V
140.76666666666668,V
141.6861111111111,N
142.23333333333332,V
142.75277777777777,V
143.63333333333333,N
144.17222222222222,V
144.675,V
145.36388888888888,N
145.94722222222222,F
146.3361111111111,V
147.15833333333333,N
147.75277777777777,F
148.00277777777777,+
148.25555555555556,V
148.98888888888888,N
149.54166666666666,N
150.00555555555556,V
150.71944444444443,N
151.2861111111111,N
151.76111111111112,V
152.4,N
153.00833333333333,N
153.5361111111111,V
153.94722222222222,+
154.35833333333332,N
154.99722222222223,F
155.42222222222222,V
156.29444444444445,N
156.81666666666666,V
157.3,V
158.14444444444445,N
158.67222222222222,F
159.16666666666666,V
159.86944444444444,N
160.475,F
160.925,V
161.75,N
162.34444444444443,F
162.8,V
163.54722222222222,N
164.09722222222223,F
164.50555555555556,V
165.2888888888889,N
165.87222222222223,F
166.10555555555555,+
166.34166666666667,V
167.08055555555555,N
167.64444444444445,N
168.10833333333332,V
168.7861111111111,N
169.36388888888888,N
169.88611111111112,V
170.56944444444446,N
171.1638888888889,N
171.625,V
172.49166666666667,N
173.11388888888888,N
173.55833333333334,V
174.30277777777778,N
174.86944444444444,N
175.32222222222222,V
176.01111111111112,N
176.5611111111111,N
177.08333333333334,V
177.40277777777777,+
177.72222222222223,N
178.30833333333334,N
178.88055555555556,F
179.3388888888889,V
180.15,N
180.70277777777778,F
181.15555555555557,V
181.80277777777778,N
182.31666666666666,N
182.83333333333334,F
183.38055555555556,N
183.9388888888889,N
184.49722222222223,N
184.96944444444443,V
185.53333333333333,N
186.04444444444445,N
186.57777777777778,F
187.03055555555557,V
187.66666666666666,N
188.1861111111111,N
188.69722222222222,N
189.25833333333333,N
189.8388888888889,N
190.42222222222222,F
190.88611111111112,V
191.60833333333332,N
192.19444444444446,F
192.63055555555556,V
193.38055555555556,N
193.92222222222222,F
194.3388888888889,V
195.08333333333334,N
195.66944444444445,F
196.12222222222223,V
196.89444444444445,N
197.45555555555555,F
197.90277777777777,V
198.63888888888889,N
199.19722222222222,F
199.63333333333333,V
200.35,N
200.88333333333333,F
201.35,V
202.09722222222223,N
202.69166666666666,N
203.15,V
203.825,N
204.38611111111112,N
204.83333333333334,V
205.53333333333333,N
206.09166666666667,F
206.29444444444445,+
206.49722222222223,V
207.20555555555555,N
207.78333333333333,N
208.24722222222223,V
208.91666666666666,N
209.4638888888889,N
210.01944444444445,V
210.30833333333334,+
210.59722222222223,N
211.13888888888889,N
211.67777777777778,N
212.22222222222223,N
212.75,N
213.3138888888889,F
213.7888888888889,V
214.55555555555554,N
215.13611111111112,F
215.56944444444446,V
216.30277777777778,N
216.86388888888888,F
217.3111111111111,V
217.95555555555555,N
218.4611111111111,N
218.99722222222223,N
219.5611111111111,N
220.17222222222222,N
220.74444444444444,V
221.21944444444443,V
