time,annotation
0.2111111111111111,+
1.363888888888889,R
2.047222222222222,A
2.7777777777777777,A
4.608333333333333,R
5.286111111111111,A
5.988888888888889,A
7.083333333333333,~
7.858333333333333,R
8.516666666666667,A
10.186111111111112,R
10.858333333333333,A
12.530555555555555,R
13.197222222222223,A
14.83611111111111,R
15.511111111111111,A
16.26388888888889,A
18.005555555555556,R
18.669444444444444,A
19.394444444444446,A
20.08888888888889,A
20.81388888888889,A
21.538888888888888,A
22.230555555555554,A
22.930555555555557,A
24.836111111111112,R
27.47222222222222,R
28.59722222222222,R
29.27777777777778,A
29.988888888888887,A
31.83888888888889,R
32.51111111111111,A
33.26111111111111,A
33.99166666666667,A
34.7,A
35.40833333333333,A
36.11944444444445,A
36.84444444444444,A
37.57222222222222,A
38.31111111111111,A
39.05,A
39.772222222222226,A
42.547222222222224,R
43.68611111111111,R
44.35,A
45.06944444444444,A
46.99444444444445,R
47.672222222222224,A
48.394444444444446,A
49.12222222222222,A
51.11944444444445,R
52.477777777777774,R
53.138888888888886,A
53.86388888888889,A
54.58611111111111,A
55.291666666666664,A
56.019444444444446,A
58.68888888888889,R
59.888888888888886,R
60.56944444444444,A
61.294444444444444,A
63.12777777777778,R
63.791666666666664,A
64.52777777777777,A
66.35277777777777,R
67.01666666666667,A
67.73333333333333,A
68.44444444444444,A
70.42222222222222,R
71.26944444444445,~
72.5,R
74.47222222222223,R
75.1361111111111,A
75.85,A
76.55277777777778,A
77.28055555555555,A
78.00555555555556,A
78.71388888888889,A
79.41944444444445,A
80.14166666666667,A
80.87222222222222,A
81.59444444444445,A
83.35833333333333,R
83.76388888888889,~
84.04722222222222,A
84.775,A
85.49722222222222,A
86.92777777777778,R
87.59722222222223,A
88.31666666666666,A
90.03333333333333,~
90.21666666666667,R
90.91111111111111,A
91.64722222222223,A
92.36666666666666,A
93.08611111111111,A
93.80277777777778,A
95.29166666666667,R
95.9888888888889,A
96.73611111111111,A
98.64166666666667,R
99.30555555555556,A
100.05555555555556,A
100.78888888888889,A
102.69722222222222,R
103.3638888888889,A
104.12777777777778,A
106.09166666666667,R
106.76666666666667,A
107.50277777777778,A
108.225,A
110.18611111111112,R
110.85833333333333,A
111.575,A
113.53611111111111,R
114.23611111111111,A
114.95277777777778,A
116.85555555555555,R
117.53888888888889,A
118.26944444444445,A
120.1361111111111,R
120.82222222222222,A
121.57222222222222,A
123.44722222222222,R
124.12222222222222,A
124.84722222222223,A
125.55277777777778,A
126.27777777777777,A
126.99444444444444,A
128.87222222222223,R
129.55277777777778,A
130.3,A
131.04166666666666,A
131.775,A
132.49166666666667,A
133.20833333333334,A
133.92777777777778,A
134.65555555555557,A
135.38611111111112,A
136.13055555555556,A
138.53055555555557,R
139.9111111111111,R
140.6,A
141.33333333333334,A
142.0388888888889,A
142.7722222222222,A
144.4611111111111,R
145.16944444444445,A
145.9,A
147.72222222222223,R
148.425,A
149.14444444444445,A
151.0,R
151.68055555555554,A
152.3972222222222,A
154.30555555555554,R
154.99444444444444,A
155.7277777777778,A
157.63055555555556,R
158.30833333333334,A
159.0222222222222,A
159.73888888888888,A
160.46666666666667,A
161.1861111111111,A
163.71666666666667,R
165.15277777777777,R
165.83055555555555,A
166.55277777777778,A
168.4388888888889,R
169.14166666666668,A
169.875,A
170.60833333333332,A
171.34166666666667,A
172.0638888888889,A
173.9611111111111,R
174.64444444444445,A
176.37222222222223,R
177.03333333333333,A
178.69166666666666,R
179.37222222222223,A
181.025,R
181.70277777777778,A
182.42222222222222,A
184.23055555555555,R
184.91944444444445,A
185.63055555555556,A
187.3972222222222,R
188.08055555555555,A
188.8111111111111,A
190.58333333333334,R
191.23611111111111,A
192.89166666666668,R
193.57777777777778,A
194.2888888888889,A
196.07222222222222,R
196.74722222222223,A
197.48611111111111,A
198.20555555555555,A
200.00555555555556,R
200.68055555555554,A
202.3972222222222,R
203.04166666666666,A
203.75277777777777,A
204.45555555555555,A
205.175,A
206.98888888888888,R
208.92222222222222,R
209.6,A
210.32222222222222,A
212.1888888888889,R
212.84444444444443,A
213.57777777777778,A
215.45,R
216.11111111111111,A
216.83333333333334,A
218.6861111111111,R
219.37777777777777,A
220.11111111111111,A
220.8,A
221.5,A
222.2138888888889,A
224.14166666666668,R
224.8138888888889,A
225.53333333333333,A
225.93055555555554,~
226.23888888888888,A
226.95833333333334,A
227.69722222222222,A
228.4111111111111,A
229.15555555555557,A
229.875,A
230.60555555555555,A
231.3361111111111,A
232.07777777777778,A
232.80833333333334,A
233.55277777777778,A
234.2861111111111,A
235.00277777777777,A
236.6,R
237.29722222222222,A
238.05555555555554,A
238.78333333333333,A
239.51388888888889,A
242.31944444444446,R
242.97222222222223,~
243.63611111111112,R
244.31944444444446,A
245.0638888888889,A
245.79166666666666,A
246.51666666666668,A
247.2138888888889,A
247.94444444444446,A
248.6888888888889,A
249.41666666666666,A
251.42777777777778,R
252.13055555555556,A
252.86944444444444,A
254.80833333333334,R
255.50555555555556,A
257.25,R
257.9277777777778,A
258.6722222222222,A
259.4,A
260.1277777777778,A
261.8388888888889,R
262.5388888888889,A
263.3027777777778,A
265.22777777777776,R
265.90277777777777,A
266.6333333333333,A
267.375,A
268.11944444444447,A
268.85,A
269.2583333333333,~
270.8333333333333,R
271.525,A
273.35,R
274.0361111111111,A
274.78333333333336,A
275.5,A
275.6611111111111,~
276.2472222222222,A
