time,annotation
0.18611111111111112,+
0.625,V
1.3527777777777779,N
1.913888888888889,V
2.6777777777777776,N
3.186111111111111,V
3.9805555555555556,N
4.472222222222222,V
5.227777777777778,N
5.7555555555555555,V
6.475,N
6.961111111111111,V
7.733333333333333,N
8.302777777777777,V
9.166666666666666,N
9.677777777777777,V
10.030555555555555,+
10.383333333333333,N
11.041666666666666,N
11.669444444444444,N
12.266666666666667,N
12.905555555555555,N
13.555555555555555,N
14.261111111111111,N
14.947222222222223,N
15.569444444444445,N
16.169444444444444,N
16.908333333333335,N
17.458333333333332,V
18.18611111111111,N
18.66111111111111,V
19.655555555555555,N
20.166666666666668,V
20.708333333333332,V
21.941666666666666,N
22.427777777777777,V
23.316666666666666,N
23.825,V
24.238888888888887,V
25.47222222222222,N
26.066666666666666,V
26.97222222222222,N
27.675,N
28.325,N
28.988888888888887,N
29.647222222222222,N
30.280555555555555,N
30.92222222222222,N
31.558333333333334,N
32.269444444444446,N
32.93611111111111,N
33.775,N
34.34444444444444,V
35.33611111111111,N
35.833333333333336,V
36.25555555555555,V
37.56111111111111,N
38.147222222222226,V
39.169444444444444,N
39.888888888888886,N
40.13611111111111,+
40.38333333333333,V
41.397222222222226,N
41.90277777777778,V
42.80555555555556,N
43.31944444444444,V
43.78055555555556,+
44.24444444444445,N
44.986111111111114,N
45.25,+
45.513888888888886,V
46.375,N
46.888888888888886,V
47.67777777777778,N
48.16111111111111,V
49.07222222222222,N
49.611111111111114,V
50.55277777777778,N
51.06388888888889,V
51.5,+
51.93611111111111,N
52.608333333333334,N
52.86944444444445,+
53.13333333333333,V
53.977777777777774,N
54.46111111111111,V
55.31944444444444,N
55.830555555555556,V
56.75,N
57.33611111111111,V
58.202777777777776,N
58.666666666666664,V
59.416666666666664,N
59.92777777777778,V
60.75833333333333,N
61.269444444444446,V
61.727777777777774,+
62.18888888888889,N
62.90555555555556,N
63.55555555555556,N
64.22777777777777,N
64.85277777777777,N
65.56111111111112,N
66.26944444444445,N
66.93888888888888,N
67.6138888888889,N
68.31944444444444,N
68.95555555555555,N
69.72777777777777,N
70.31388888888888,V
71.18611111111112,N
71.65277777777777,V
72.20277777777778,V
73.29722222222222,N
73.58611111111111,+
73.875,V
74.77222222222223,N
75.30277777777778,V
76.31666666666666,N
76.81111111111112,V
77.82777777777778,N
78.34166666666667,V
79.33055555555555,N
79.85277777777777,V
80.85555555555555,N
81.41944444444445,V
81.90555555555555,+
82.39444444444445,N
83.04444444444445,N
83.675,N
83.9,+
84.12777777777778,V
84.99166666666666,N
85.52222222222223,V
86.46666666666667,N
87.00833333333334,V
87.81944444444444,N
88.31388888888888,V
89.15277777777777,N
89.68333333333334,V
90.55277777777778,N
91.02777777777777,V
91.48333333333333,+
91.94166666666666,N
92.68611111111112,N
93.43611111111112,N
94.18888888888888,N
94.8861111111111,N
95.57777777777778,N
96.27777777777777,N
97.06944444444444,N
97.87222222222222,N
98.69722222222222,N
99.67777777777778,N
99.95833333333333,+
100.24166666666666,V
101.23611111111111,N
101.74722222222222,V
102.7611111111111,N
103.28888888888889,V
104.32222222222222,N
104.96944444444445,V
105.90833333333333,N
106.44166666666666,V
107.31944444444444,N
107.80555555555556,V
108.69166666666666,N
108.91666666666667,+
109.21944444444445,V
109.67777777777778,V
110.53055555555555,V
111.41388888888889,+
111.66666666666667,N
112.15833333333333,V
113.02222222222223,N
113.58055555555555,V
114.34444444444445,N
114.875,V
115.92222222222222,N
116.46666666666667,V
116.95,+
117.43611111111112,N
118.17222222222222,N
118.43333333333334,+
118.69444444444444,V
119.53333333333333,N
120.03333333333333,V
120.87777777777778,N
121.45,V
122.39722222222223,N
122.94722222222222,V
123.80277777777778,N
124.32222222222222,V
125.16666666666667,N
125.68055555555556,V
126.58055555555555,N
127.10833333333333,V
128.01388888888889,N
128.52777777777777,V
128.99722222222223,+
129.46666666666667,N
130.09722222222223,N
130.36388888888888,+
130.63055555555556,V
131.53333333333333,N
132.06666666666666,V
132.9361111111111,N
133.45277777777778,V
133.9111111111111,+
134.37222222222223,N
135.30555555555554,N
136.15555555555557,N
136.86944444444444,N
137.6472222222222,N
138.42777777777778,N
139.2,N
139.95833333333334,N
140.72222222222223,N
141.4638888888889,N
142.2138888888889,N
142.94722222222222,N
143.63055555555556,N
144.31666666666666,N
145.0,N
145.79444444444445,N
146.62222222222223,N
147.3972222222222,N
148.05555555555554,N
148.725,N
149.4138888888889,N
150.1027777777778,N
150.80277777777778,N
151.54166666666666,N
152.2861111111111,N
152.97222222222223,N
153.69166666666666,N
154.45555555555555,N
155.125,N
155.77777777777777,N
156.44722222222222,N
157.14166666666668,N
157.83333333333334,N
158.6,N
159.375,N
160.05,N
160.7138888888889,N
161.37777777777777,N
162.0888888888889,N
162.8,N
163.55,N
164.27777777777777,N
164.99722222222223,N
165.69166666666666,N
166.40277777777777,N
167.11666666666667,N
167.78333333333333,N
168.4611111111111,N
169.11944444444444,N
169.85555555555555,N
170.65555555555557,N
171.40555555555557,N
172.075,N
172.7277777777778,N
173.4,N
174.0861111111111,N
174.77777777777777,N
175.50277777777777,N
176.23333333333332,N
176.75833333333333,V
177.38611111111112,V
178.35833333333332,N
178.875,V
179.5222222222222,V
180.37777777777777,N
180.625,+
180.87222222222223,V
181.78055555555557,N
182.32777777777778,V
183.3,N
183.8138888888889,V
184.6611111111111,N
185.13055555555556,V
185.98055555555555,N
186.54166666666666,V
187.41944444444445,N
187.96666666666667,V
188.88055555555556,N
189.41944444444445,V
190.31666666666666,N
190.8361111111111,V
191.76666666666668,N
192.25555555555556,V
193.14444444444445,N
193.76111111111112,V
194.72222222222223,N
195.29722222222222,V
196.1611111111111,N
196.6611111111111,V
197.4611111111111,N
197.94722222222222,V
198.82222222222222,N
199.49722222222223,V
200.30555555555554,N
200.88888888888889,V
201.7,N
202.23611111111111,V
203.125,N
203.63611111111112,V
204.44166666666666,N
204.96666666666667,V
205.81666666666666,N
206.3388888888889,V
206.775,+
207.2111111111111,N
207.925,N
208.56666666666666,N
209.21666666666667,N
209.76944444444445,A
210.51388888888889,N
211.275,N
212.0361111111111,N
212.73055555555555,N
213.44722222222222,N
214.16666666666666,N
214.85,N
215.15277777777777,+
215.45555555555555,V
216.26666666666668,N
216.7861111111111,V
217.70555555555555,N
218.23611111111111,V
219.3,N
219.8138888888889,V
