time,annotation
0.008333333333333333,+
0.11666666666666667,V
0.8888888888888888,N
1.4194444444444445,V
2.0805555555555557,N
2.6777777777777776,N
3.075,V
3.841666666666667,N
4.372222222222222,V
5.052777777777778,N
5.652777777777778,N
6.036111111111111,V
6.802777777777778,N
7.419444444444444,N
8.011111111111111,N
8.369444444444444,V
9.186111111111112,N
9.780555555555555,N
10.358333333333333,N
10.952777777777778,N
11.555555555555555,N
12.152777777777779,N
12.558333333333334,V
13.322222222222223,N
13.761111111111111,V
14.494444444444444,N
15.108333333333333,N
15.505555555555556,A
16.01388888888889,V
16.788888888888888,N
17.369444444444444,N
17.955555555555556,N
18.555555555555557,N
19.141666666666666,N
19.72222222222222,N
20.305555555555557,N
20.76388888888889,A
21.416666666666668,N
22.01388888888889,N
22.419444444444444,V
23.183333333333334,N
23.769444444444446,N
24.35,N
24.769444444444446,V
25.52777777777778,N
26.11111111111111,N
26.677777777777777,N
27.258333333333333,N
27.56388888888889,+
27.730555555555554,V
28.397222222222222,V
28.761111111111113,V
29.380555555555556,+
29.57777777777778,N
30.080555555555556,V
30.71388888888889,N
31.3,N
31.708333333333332,V
32.477777777777774,N
33.00555555555555,V
33.63055555555555,N
34.205555555555556,N
34.61666666666667,V
35.375,N
35.919444444444444,V
36.541666666666664,N
37.11944444444445,N
37.67777777777778,N
38.172222222222224,V
38.833333333333336,N
39.40555555555556,N
39.81111111111111,V
40.53055555555556,N
41.083333333333336,V
41.66388888888889,N
42.236111111111114,N
42.81111111111111,N
43.327777777777776,V
43.65833333333333,V
44.50555555555555,N
44.91388888888889,V
45.672222222222224,N
46.24166666666667,N
46.80833333333333,N
47.36666666666667,N
47.93055555555556,N
48.325,V
49.06944444444444,N
49.65,N
50.21111111111111,N
50.61388888888889,V
51.330555555555556,N
51.90555555555556,N
52.48888888888889,N
53.05277777777778,N
53.61944444444445,N
54.00833333333333,V
54.73888888888889,N
55.30555555555556,N
55.88611111111111,N
56.361111111111114,V
57.013888888888886,N
57.58888888888889,N
57.980555555555554,V
58.72222222222222,N
59.30833333333333,N
59.875,N
60.45,N
61.013888888888886,N
61.583333333333336,N
61.955555555555556,V
62.71944444444444,N
63.24722222222222,V
63.86388888888889,N
64.43333333333334,N
64.81388888888888,V
65.56111111111112,N
65.98333333333333,V
66.70555555555555,N
67.275,N
67.84722222222223,N
68.42222222222222,N
68.97777777777777,N
69.42777777777778,V
70.13333333333334,N
70.70277777777778,N
71.1,V
71.82222222222222,N
72.36111111111111,V
73.0,N
73.57777777777778,N
73.97777777777777,V
74.71111111111111,N
75.28611111111111,N
75.85555555555555,N
76.28333333333333,V
77.02222222222223,N
77.59444444444445,N
78.15,N
78.37222222222222,+
78.59722222222223,V
79.28611111111111,N
79.875,N
80.27777777777777,V
80.9888888888889,N
81.43611111111112,N
81.75,V
82.16944444444445,+
82.59166666666667,N
83.17777777777778,N
83.75555555555556,N
84.325,N
84.88888888888889,N
85.44722222222222,N
86.01944444444445,N
86.60555555555555,N
87.16666666666667,N
87.72777777777777,N
88.28611111111111,N
88.6361111111111,V
89.40555555555555,N
89.96944444444445,N
90.52222222222223,N
91.08611111111111,N
91.64166666666667,N
92.0,V
92.74444444444444,N
93.32222222222222,N
93.87777777777778,N
94.26944444444445,V
94.98611111111111,N
95.53888888888889,N
96.10555555555555,N
96.66944444444445,N
97.23055555555555,N
97.625,V
98.35,N
98.90277777777777,N
99.45833333333333,N
100.02222222222223,N
100.58611111111111,N
101.14444444444445,N
101.68055555555556,N
102.05555555555556,V
102.78888888888889,N
103.34166666666667,N
103.89444444444445,N
104.46111111111111,N
105.0,N
105.55277777777778,N
106.1,N
106.66111111111111,N
107.225,N
107.78611111111111,N
108.34166666666667,N
108.9,N
109.46111111111111,N
110.0111111111111,N
110.58055555555555,N
110.9888888888889,V
111.70555555555555,N
112.27777777777777,N
112.83333333333333,N
113.41388888888889,N
113.99166666666666,N
114.55555555555556,N
115.11944444444444,N
115.68055555555556,V
116.26388888888889,N
116.825,N
117.41388888888889,N
118.00277777777778,N
118.38333333333334,V
119.14722222222223,N
119.65277777777777,V
120.31944444444444,N
120.90555555555555,N
121.30277777777778,V
122.03055555555555,N
122.56944444444444,V
123.19722222222222,N
123.76944444444445,N
123.95277777777778,+
124.1361111111111,V
124.94722222222222,N
125.29722222222222,V
126.08611111111111,N
126.47777777777777,V
127.28333333333333,N
127.74444444444444,V
128.1027777777778,+
128.4611111111111,N
129.03055555555557,N
129.42777777777778,V
130.1611111111111,N
130.5888888888889,A
131.28055555555557,N
131.88055555555556,N
132.0888888888889,+
132.29722222222222,V
133.03055555555557,N
133.55555555555554,V
134.20277777777778,N
134.61944444444444,V
135.34722222222223,N
135.73055555555555,V
136.10833333333332,+
136.48888888888888,N
137.06666666666666,N
137.65277777777777,N
138.1,V
138.80277777777778,N
139.38888888888889,N
139.58055555555555,+
139.7722222222222,V
140.53333333333333,N
140.89166666666668,V
141.71944444444443,N
142.14166666666668,V
142.87777777777777,N
143.3361111111111,V
143.69444444444446,+
144.05555555555554,N
