time,annotation
0.058333333333333334,+
0.8611111111111112,N
2.0166666666666666,N
3.175,N
4.313888888888889,N
5.458333333333333,N
6.55,N
7.616666666666666,N
8.794444444444444,N
9.911111111111111,N
11.002777777777778,N
12.088888888888889,N
13.133333333333333,N
14.277777777777779,N
15.408333333333333,N
16.494444444444444,N
17.575,N
18.63888888888889,N
19.697222222222223,N
20.85,N
21.958333333333332,N
23.044444444444444,N
24.102777777777778,N
25.169444444444444,N
26.316666666666666,N
27.491666666666667,N
28.6,N
29.71388888888889,N
30.858333333333334,N
31.98611111111111,N
33.18333333333333,N
34.33888888888889,N
35.43055555555556,N
36.544444444444444,N
37.63611111111111,N
38.766666666666666,N
39.93888888888889,N
41.019444444444446,N
42.1,N
43.16388888888889,N
44.325,N
45.45,N
46.575,N
47.638888888888886,N
48.7,N
49.80277777777778,N
50.9,N
52.01111111111111,N
53.09722222222222,N
54.105555555555554,N
55.11944444444445,N
56.233333333333334,N
57.31111111111111,N
58.4,N
59.44166666666667,N
60.47222222222222,N
61.5,N
62.625,N
63.71388888888889,N
64.80833333333334,N
65.84444444444445,N
66.87777777777778,N
67.97222222222223,N
69.08333333333333,N
70.15833333333333,N
71.24166666666666,N
72.275,N
73.26944444444445,N
74.39166666666667,N
75.46944444444445,N
76.52777777777777,N
77.59166666666667,N
78.6,N
79.62777777777778,N
80.73611111111111,N
81.81944444444444,N
82.875,N
83.91944444444445,N
84.91388888888889,N
85.45833333333333,V
87.08055555555555,N
88.14166666666667,N
89.23055555555555,N
90.2611111111111,N
91.2611111111111,N
92.35555555555555,N
93.46944444444445,N
94.50277777777778,N
95.56666666666666,N
96.61666666666666,N
97.63333333333334,N
98.75277777777778,N
99.8638888888889,N
100.92777777777778,N
102.00277777777778,N
103.02777777777777,N
104.13888888888889,N
105.25833333333334,N
106.35277777777777,N
107.43333333333334,N
108.51666666666667,N
109.56388888888888,N
110.69722222222222,N
111.81666666666666,N
112.91388888888889,N
113.96388888888889,N
