time,annotation
0.019444444444444445,+
0.23055555555555557,N
1.1,N
1.975,N
2.8666666666666667,N
3.8,N
4.7555555555555555,N
5.655555555555556,N
6.525,N
7.394444444444445,N
8.255555555555556,N
9.169444444444444,N
10.08611111111111,N
11.0,N
11.897222222222222,N
12.802777777777777,N
13.688888888888888,N
14.558333333333334,N
15.469444444444445,N
16.383333333333333,N
17.28611111111111,N
18.133333333333333,N
18.97222222222222,N
19.841666666666665,N
20.730555555555554,N
21.627777777777776,N
22.51388888888889,N
23.372222222222224,N
24.225,N
25.072222222222223,N
25.891666666666666,N
26.744444444444444,N
27.647222222222222,N
28.558333333333334,N
29.416666666666668,N
30.255555555555556,N
31.069444444444443,N
31.86111111111111,N
32.666666666666664,N
33.47222222222222,N
34.272222222222226,N
35.05833333333333,N
35.86388888888889,N
36.61944444444445,N
37.38055555555555,N
38.166666666666664,N
38.97222222222222,N
39.81388888888889,N
40.666666666666664,N
41.452777777777776,N
42.208333333333336,N
42.983333333333334,N
43.77777777777778,N
44.58611111111111,N
45.419444444444444,N
46.263888888888886,N
47.1,N
47.916666666666664,N
48.7,N
49.483333333333334,N
50.275,N
51.1,N
51.90833333333333,N
52.71388888888889,N
53.519444444444446,N
54.327777777777776,N
55.166666666666664,N
56.03611111111111,N
56.925,N
57.83888888888889,N
58.794444444444444,N
59.71666666666667,N
60.577777777777776,N
61.47222222222222,N
62.36388888888889,N
63.28333333333333,N
64.2388888888889,N
65.15833333333333,N
66.03888888888889,N
66.91666666666667,N
67.78888888888889,N
68.66666666666667,N
69.55555555555556,N
70.48333333333333,N
71.4,N
72.24444444444444,N
73.08333333333333,N
73.99166666666666,N
74.90833333333333,N
75.84166666666667,N
76.725,N
77.59444444444445,N
78.45277777777778,N
79.33055555555555,N
80.16944444444445,N
80.98611111111111,N
81.85277777777777,N
82.72777777777777,N
83.57777777777778,N
84.40833333333333,N
85.24444444444444,N
86.06944444444444,N
86.97222222222223,N
87.87222222222222,N
88.74166666666666,N
89.61666666666666,N
90.45833333333333,N
91.29444444444445,N
92.125,N
92.96388888888889,N
93.825,N
94.7,N
95.53055555555555,N
96.33055555555555,N
97.16666666666667,N
98.02222222222223,N
98.88333333333334,N
99.75555555555556,N
100.60277777777777,N
101.46944444444445,N
102.325,N
103.16944444444445,N
104.02777777777777,N
104.925,N
105.83055555555555,N
106.75,N
107.63333333333334,N
108.49722222222222,N
109.37777777777778,N
110.25555555555556,N
111.14722222222223,N
112.05555555555556,N
112.78611111111111,~
112.96666666666667,N
113.56666666666666,|
113.82222222222222,N
114.625,N
115.39722222222223,N
116.19166666666666,N
116.47222222222223,~
117.01666666666667,N
117.83611111111111,N
118.65,N
119.41666666666667,N
120.18888888888888,N
120.96111111111111,N
121.71111111111111,N
122.48611111111111,N
123.29722222222222,N
124.1,N
124.93611111111112,N
125.75,N
126.53611111111111,N
127.33055555555555,N
128.1611111111111,N
129.0,N
129.86111111111111,N
130.72222222222223,N
131.55277777777778,N
132.375,N
133.17777777777778,N
133.96666666666667,N
134.76944444444445,N
135.61388888888888,N
136.45833333333334,N
137.28333333333333,N
138.05277777777778,N
138.82777777777778,N
139.57777777777778,N
140.3527777777778,N
141.15555555555557,N
141.98333333333332,N
142.77777777777777,N
143.575,N
144.34722222222223,N
145.10833333333332,N
145.86666666666667,N
146.65,N
147.4638888888889,N
148.28055555555557,N
149.075,N
149.8527777777778,N
150.61388888888888,N
151.4361111111111,N
152.26111111111112,N
153.075,N
153.90277777777777,N
154.75,N
155.5861111111111,N
156.40833333333333,N
157.24166666666667,N
158.10555555555555,N
159.03333333333333,N
159.9777777777778,N
160.9111111111111,N
161.79166666666666,N
162.61666666666667,N
163.45833333333334,N
164.35,N
165.25,N
166.17222222222222,N
167.1,N
167.99166666666667,N
168.84444444444443,N
169.69166666666666,N
170.54166666666666,N
171.4638888888889,N
172.38333333333333,N
173.21944444444443,N
174.0888888888889,N
174.98333333333332,N
175.26666666666668,|
175.875,N
176.15,|
176.75277777777777,N
177.6861111111111,N
178.5888888888889,N
179.51944444444445,N
180.35833333333332,N
181.23611111111111,N
182.15555555555557,N
183.07222222222222,N
183.95833333333334,N
184.9,N
185.80555555555554,N
186.6611111111111,N
187.52777777777777,N
188.42222222222222,N
189.34444444444443,N
190.29166666666666,N
191.19444444444446,N
192.04444444444445,N
192.90555555555557,N
193.76944444444445,N
194.67222222222222,N
195.6027777777778,N
196.53333333333333,N
197.46666666666667,N
198.33333333333334,N
199.19444444444446,N
200.05833333333334,N
200.97222222222223,N
201.88888888888889,N
202.78333333333333,N
203.63055555555556,N
204.44444444444446,N
205.3111111111111,N
